kepid;koi_disposition;koi_pdisposition;koi_score;koi_period;koi_impact;koi_duration;koi_depth;koi_prad;koi_sma;koi_teq;koi_model_snr
7287995;CONFIRMED;CANDIDATE;0.9980;20.837628950;0.7060;2.37340;4.3900e+02;1.42;0.1278;418.0;14.90
3247396;FALSE POSITIVE;FALSE POSITIVE;0.0000;8.811102200;1.2230;5.06830;4.0110e+02;63.66;0.0919;1399.0;76.80
7303253;CONFIRMED;CANDIDATE;1.0000;23.589171430;0.9260;5.07300;1.2007e+03;3.16;0.1429;487.0;53.30
5094751;CONFIRMED;CANDIDATE;1.0000;6.481633073;0.8330;3.78400;2.9850e+02;2.54;0.0683;1145.0;125.60
7678434;CONFIRMED;CANDIDATE;1.0000;10.371689280;0.5370;3.03500;1.2549e+03;3.20;0.0873;720.0;64.50
7678434;CONFIRMED;CANDIDATE;1.0000;3.969962980;0.8360;1.17570;2.9920e+02;1.78;0.0460;992.0;15.00
7685981;CONFIRMED;CANDIDATE;1.0000;4.408413310;0.8990;5.01200;5.4940e+02;2.66;0.0520;1139.0;45.10
7708215;FALSE POSITIVE;FALSE POSITIVE;0.0000;7.942617600;0.9420;6.70300;1.5907e+03;4.68;0.0789;878.0;60.40
7373451;CONFIRMED;CANDIDATE;1.0000;226.890477500;0.7310;7.55800;3.1364e+03;4.53;0.6732;236.0;46.80
7377033;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.956811408;1.0910;2.19580;2.4905e+04;21.58;0.0259;1109.0;125.40
7380537;CANDIDATE;CANDIDATE;0.9970;2.688899233;0.0010;2.11275;3.7492e+04;12.04;0.0335;929.0;1011.60
7434875;CONFIRMED;CANDIDATE;1.0000;9.439459486;0.0490;2.89790;3.0361e+03;4.16;0.0837;686.0;175.20
8349582;CONFIRMED;CANDIDATE;1.0000;11.523067458;0.0000;3.87570;5.0730e+02;3.13;0.1017;927.0;142.00
7434875;CONFIRMED;CANDIDATE;0.0000;20.477488430;0.4970;2.83640;1.3824e+03;2.92;0.1402;530.0;52.70
7434875;CONFIRMED;CANDIDATE;1.0000;3.336123113;0.2520;1.96160;5.1630e+02;1.74;0.0418;970.0;41.60
7455287;CONFIRMED;CANDIDATE;1.0000;8.010784560;0.1920;2.31200;1.3336e+03;1.72;0.0616;453.0;48.50
7455287;CONFIRMED;CANDIDATE;1.0000;12.071342050;0.0140;4.32240;7.5920e+02;1.29;0.0809;395.0;31.00
7455287;CONFIRMED;CANDIDATE;0.9860;20.995878720;0.2280;2.63330;7.6730e+02;1.30;0.1170;328.0;18.20
7458762;CONFIRMED;CANDIDATE;1.0000;7.411131770;0.7120;2.52420;6.2050e+02;2.45;0.0748;905.0;50.40
7552344;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.000747038;0.9080;0.99670;1.8235e+03;4.14;0.0175;1620.0;147.40
757450;CONFIRMED;CANDIDATE;0.9990;8.884922995;0.0690;2.07004;1.6053e+04;10.51;0.0786;770.0;388.20
7585481;CONFIRMED;CANDIDATE;1.0000;8.098889060;0.0180;4.20241;6.9111e+03;8.95;0.0832;986.0;435.90
7663691;CONFIRMED;CANDIDATE;1.0000;10.006530120;0.8620;5.34400;9.3610e+02;3.52;0.0933;876.0;71.90
5812701;CONFIRMED;CANDIDATE;0.6350;17.855221681;0.0750;7.41287;9.0652e+03;13.16;0.1491;911.0;915.70
8013419;CANDIDATE;CANDIDATE;1.0000;12.732624065;0.8110;2.20830;6.4657e+03;4.87;0.0881;432.0;210.50
8018547;CANDIDATE;CANDIDATE;0.9660;83.924940320;0.6580;6.79040;7.9587e+03;4.78;0.3031;226.0;182.10
8039892;CONFIRMED;CANDIDATE;1.0000;5.007316661;0.3440;4.23620;6.9323e+03;6.96;0.0556;998.0;431.40
8150320;CONFIRMED;CANDIDATE;1.0000;2.211116989;0.6900;1.64850;7.2420e+02;1.85;0.0294;931.0;42.60
8150320;CONFIRMED;CANDIDATE;0.9970;27.954133700;0.0630;3.95000;9.4250e+02;1.90;0.1593;400.0;25.40
11086270;CONFIRMED;CANDIDATE;0.4150;12.691043870;0.0080;3.77270;2.5210e+02;2.57;0.1072;1008.0;60.20
7767559;FALSE POSITIVE;FALSE POSITIVE;0.2280;4.409409243;0.0280;3.86360;1.2861e+04;10.95;0.0491;1101.0;85.80
7825899;CONFIRMED;CANDIDATE;1.0000;16.239470960;0.0430;4.03740;2.5907e+03;4.14;0.1229;598.0;123.80
7825899;CONFIRMED;CANDIDATE;1.0000;6.308201629;0.0300;2.97850;1.3285e+03;2.96;0.0654;819.0;86.20
7849854;CONFIRMED;CANDIDATE;1.0000;2.052349884;0.4370;2.07780;1.4281e+04;13.12;0.0322;1497.0;1072.10
7870390;CONFIRMED;CANDIDATE;1.0000;9.770448600;0.0900;2.45170;1.8978e+03;2.23;0.0714;460.0;58.00
7870390;CONFIRMED;CANDIDATE;1.0000;5.169804269;0.3510;2.15300;1.0374e+03;1.66;0.0467;569.0;41.40
5094751;CONFIRMED;CANDIDATE;1.0000;21.222611950;0.0200;6.50930;3.6600e+02;2.48;0.1506;771.0;114.90
7870390;CONFIRMED;CANDIDATE;1.0000;20.090170370;0.8860;4.15400;1.4321e+03;2.25;0.1154;362.0;36.90
7907423;CONFIRMED;CANDIDATE;0.9990;7.113732570;0.3340;2.17640;8.0760e+02;1.16;0.0551;429.0;44.40
7907423;CONFIRMED;CANDIDATE;0.9990;3.306551643;0.0010;1.81770;5.0920e+02;0.91;0.0331;554.0;37.80
7907423;CONFIRMED;CANDIDATE;0.9980;15.368457370;0.1150;2.47140;7.5610e+02;1.11;0.0922;332.0;30.90
7938496;CONFIRMED;CANDIDATE;1.0000;13.810203180;0.7910;3.04800;1.3097e+03;4.56;0.1131;833.0;46.20
8490993;CONFIRMED;CANDIDATE;1.0000;4.093578461;0.9300;2.58330;5.3860e+02;2.85;0.0514;1182.0;36.40
8490993;CONFIRMED;CANDIDATE;0.9990;105.145959000;0.9640;8.59300;6.8540e+02;3.43;0.4471;401.0;15.40
8505670;CONFIRMED;CANDIDATE;1.0000;10.848451800;0.2100;2.99930;1.6756e+03;2.34;0.0815;499.0;64.50
8505670;CONFIRMED;CANDIDATE;1.0000;6.668332410;0.6440;1.91500;3.6230e+02;1.18;0.0589;587.0;14.20
8544996;CONFIRMED;CANDIDATE;0.9970;4.082274889;0.0930;3.23015;1.7859e+04;10.55;0.0479;1016.0;1669.10
8552202;CANDIDATE;CANDIDATE;1.0000;3.886655224;0.6490;3.16460;5.8160e+02;1.87;0.0451;1010.0;48.10
8150320;CONFIRMED;CANDIDATE;1.0000;42.140608900;0.0450;5.08300;8.9550e+02;1.85;0.2095;349.0;21.60
8150320;CONFIRMED;CANDIDATE;1.0000;4.617490562;0.6490;2.26180;5.7580e+02;1.62;0.0480;728.0;28.10
8150320;CONFIRMED;CANDIDATE;0.9960;10.198492550;0.7140;2.42830;6.3410e+02;1.75;0.0814;559.0;21.40
8180063;FALSE POSITIVE;FALSE POSITIVE;0.0000;5.795063956;0.9490;3.24960;1.6929e+03;4.33;0.0613;950.0;119.40
8226994;CONFIRMED;CANDIDATE;1.0000;7.156815520;0.4500;2.58820;8.6700e+02;2.47;0.0675;782.0;47.70
8226994;CONFIRMED;CANDIDATE;1.0000;17.648308510;0.6530;2.08730;7.6330e+02;2.43;0.1232;579.0;23.80
8226994;CONFIRMED;CANDIDATE;0.9570;4.148107190;0.0930;2.53500;1.7520e+02;1.08;0.0469;938.0;12.90
8247638;CONFIRMED;CANDIDATE;1.0000;16.514109890;0.3950;4.15750;9.7350e+02;2.72;0.1199;655.0;55.90
8247638;CONFIRMED;CANDIDATE;1.0000;30.132929800;0.8390;5.17200;1.0158e+03;3.14;0.1790;536.0;44.80
8247638;CONFIRMED;CANDIDATE;1.0000;4.790908090;0.1100;2.60300;2.5130e+02;1.36;0.0525;990.0;21.20
11086270;CONFIRMED;CANDIDATE;1.0000;31.719810130;0.1250;4.81900;3.6340e+02;3.09;0.1975;743.0;63.10
8247638;CONFIRMED;CANDIDATE;1.0000;99.641596200;0.0280;4.44800;9.5250e+02;2.64;0.3973;360.0;22.70
8255887;CONFIRMED;CANDIDATE;1.0000;4.708326451;0.0610;3.16114;7.9127e+03;10.60;0.0539;1162.0;633.40
8256049;FALSE POSITIVE;FALSE POSITIVE;0.0000;16.371986610;9.3030;3.84490;4.1476e+03;540.37;0.1052;438.0;54.50
8414716;CONFIRMED;CANDIDATE;1.0000;5.392026903;0.3140;2.98040;1.1514e+03;2.68;0.0583;850.0;77.40
9140402;CANDIDATE;CANDIDATE;1.0000;2.494170338;0.0950;1.12210;8.6370e+02;2.42;0.0351;1194.0;69.20
9141746;CONFIRMED;CANDIDATE;1.0000;6.491682808;0.5350;4.30100;7.1633e+03;9.66;0.0715;1062.0;502.30
9159275;FALSE POSITIVE;FALSE POSITIVE;0.0000;3.044770796;1.2520;10.01340;1.6950e+03;24.54;0.0386;1076.0;203.50
9166862;CONFIRMED;CANDIDATE;0.9990;3.855603916;0.3480;3.21790;1.6653e+04;13.61;0.0505;1212.0;1173.90
9166870;FALSE POSITIVE;FALSE POSITIVE;0.0000;3.855599139;0.8640;3.18300;1.0309e+03;3.57;0.0493;1158.0;90.10
11449844;CONFIRMED;FALSE POSITIVE;0.9200;38.478766290;0.0030;5.04169;2.3530e+04;13.26;0.2213;484.0;1077.80
8605074;FALSE POSITIVE;FALSE POSITIVE;0.0000;37.601661282;0.4080;8.30604;5.9130e+04;27.22;0.2190;606.0;1667.30
8628973;CONFIRMED;CANDIDATE;1.0000;3.314947362;0.7990;1.80070;1.3982e+03;3.94;0.0433;1155.0;123.50
8655354;FALSE POSITIVE;FALSE POSITIVE;0.0000;6.719690890;0.9850;3.02310;9.6970e+02;4.37;0.0654;952.0;45.40
8672910;CONFIRMED;CANDIDATE;0.9960;39.643155200;0.0620;6.52920;1.5664e+04;10.98;0.2150;472.0;690.30
8686150;FALSE POSITIVE;FALSE POSITIVE;0.0000;51.425985780;0.2030;16.94220;6.6068e+04;29.66;0.2904;549.0;1843.80
8689031;CONFIRMED;CANDIDATE;1.0000;21.804516110;0.7510;3.40970;1.1449e+03;2.60;0.1406;543.0;49.90
8689373;CONFIRMED;CANDIDATE;1.0000;10.281945930;0.1680;3.43660;1.1107e+03;2.53;0.0880;680.0;55.00
8689373;CONFIRMED;CANDIDATE;1.0000;18.119930390;0.2060;4.23090;1.5069e+03;2.95;0.1284;563.0;60.70
8689373;CONFIRMED;CANDIDATE;1.0000;3.784028670;0.6910;1.90120;4.2610e+02;1.70;0.0452;949.0;25.60
8826878;CONFIRMED;CANDIDATE;1.0000;5.154481420;0.9330;3.22800;6.9750e+02;2.94;0.0546;964.0;48.10
5897826;FALSE POSITIVE;FALSE POSITIVE;0.0000;33.803643660;0.0230;11.48130;1.3494e+04;20.70;0.2160;745.0;529.90
8883593;CONFIRMED;CANDIDATE;1.0000;5.743469797;0.0010;3.44120;1.2402e+03;3.13;0.0625;982.0;79.70
8951215;CANDIDATE;CANDIDATE;1.0000;39.475909300;0.9380;2.96800;1.0126e+03;4.06;0.2338;577.0;26.60
9016295;FALSE POSITIVE;FALSE POSITIVE;0.0000;19.974485239;0.8860;4.23479;4.0293e+04;26.56;0.1476;700.0;1398.80
9077124;CONFIRMED;CANDIDATE;1.0000;3.166353562;0.0320;3.31290;1.4734e+03;3.82;0.0432;1273.0;128.30
9097120;FALSE POSITIVE;FALSE POSITIVE;0.0000;23.899634407;1.2450;3.81881;2.0953e+04;44.04;0.1620;652.0;547.80
9466668;CONFIRMED;CANDIDATE;1.0000;3.388012244;0.4330;2.68490;2.8010e+02;2.11;0.0434;1315.0;30.60
9466668;CONFIRMED;CANDIDATE;1.0000;5.839097610;0.3410;3.19150;2.7360e+02;2.06;0.0624;1097.0;25.20
9466668;CONFIRMED;CANDIDATE;1.0000;1.620467654;0.2710;2.18880;1.5960e+02;1.57;0.0265;1681.0;22.70
9466668;CONFIRMED;CANDIDATE;1.0000;10.681695100;0.6460;3.60500;3.0780e+02;2.30;0.0933;897.0;21.90
9479273;CONFIRMED;CANDIDATE;1.0000;6.104849417;0.0410;4.69120;2.0903e+03;3.18;0.0583;784.0;293.70
8359498;CONFIRMED;CANDIDATE;0.9990;3.578780566;0.0790;2.91089;1.1382e+04;10.43;0.0450;1145.0;1838.40
9171801;FALSE POSITIVE;FALSE POSITIVE;0.0000;3.187067566;1.2340;3.11900;1.0374e+03;23.88;0.0403;1079.0;37.20
9334289;CONFIRMED;CANDIDATE;1.0000;5.826657508;0.0330;2.91830;1.5391e+03;4.09;0.0622;1013.0;81.10
9334289;CONFIRMED;CANDIDATE;0.9980;12.412163470;0.0210;3.73900;6.1130e+02;2.58;0.1030;787.0;25.60
9334289;CONFIRMED;CANDIDATE;1.0000;18.746490110;0.5080;3.89500;7.9680e+02;3.05;0.1355;686.0;26.70
9347899;CONFIRMED;CANDIDATE;1.0000;20.860212290;0.0660;5.19370;1.9105e+03;5.50;0.1462;781.0;117.00
9347899;CONFIRMED;CANDIDATE;1.0000;42.634278480;0.1420;6.19980;1.7193e+03;5.22;0.2355;615.0;78.70
9347899;CONFIRMED;CANDIDATE;0.9730;87.647606800;0.1470;8.87100;1.0096e+03;4.00;0.3807;484.0;37.50
9347899;CANDIDATE;CANDIDATE;0.9750;9.617314260;0.3310;3.86920;2.3400e+02;1.94;0.0873;1010.0;18.20
9388479;CONFIRMED;CANDIDATE;0.9530;9.467821474;0.0810;2.43270;2.2370e+03;2.13;0.0691;407.0;124.70
9388479;CONFIRMED;CANDIDATE;0.7040;0.893040969;0.0090;1.09810;7.4170e+02;1.24;0.0143;893.0;87.80
11359879;CONFIRMED;CANDIDATE;0.9960;4.942783419;0.5660;3.25346;1.1145e+04;10.62;0.0569;1008.0;2040.70
9406990;CONFIRMED;CANDIDATE;1.0000;20.834267310;0.2560;4.04540;9.8840e+02;2.74;0.1483;595.0;45.10
9415172;CONFIRMED;CANDIDATE;1.0000;9.946023570;0.0350;3.38620;9.9450e+02;3.12;0.0864;807.0;51.00
9415172;CONFIRMED;CANDIDATE;0.9980;1.045621950;0.0370;1.89550;2.1300e+02;1.45;0.0192;1710.0;25.30
9415172;CONFIRMED;CANDIDATE;0.9490;5.714623960;0.5030;2.33600;2.9780e+02;1.78;0.0597;971.0;16.70
9904059;FALSE POSITIVE;FALSE POSITIVE;1.0000;102.964195200;0.9220;15.73500;1.8967e+03;39.00;0.5554;797.0;86.10
3231341;CONFIRMED;CANDIDATE;1.0000;8.145159810;0.9650;5.07300;4.4680e+02;3.43;0.0760;1050.0;32.20
3231341;CONFIRMED;CANDIDATE;1.0000;18.998527900;1.3000;4.52900;4.3070e+02;43.17;0.1337;792.0;16.90
3231341;CONFIRMED;CANDIDATE;0.9990;4.244390490;0.9490;3.28200;1.7400e+02;2.07;0.0492;1305.0;15.10
2860866;CANDIDATE;CANDIDATE;1.0000;90.124050700;0.6980;11.64900;3.0203e+03;7.12;0.4270;485.0;57.90
7626506;CONFIRMED;CANDIDATE;1.0000;28.574269200;0.0680;4.94270;8.2490e+02;2.32;0.1681;538.0;97.10
10460629;CANDIDATE;CANDIDATE;;856.672115000;0.1158;23.14400;8.5810e+02;3.87;1.8045;242.0;39.20
10319385;CANDIDATE;CANDIDATE;1.0000;0.689210173;0.1540;1.61690;1.9500e+02;1.32;0.0156;1943.0;93.40
10482160;CONFIRMED;CANDIDATE;0.9650;7.343739640;0.1850;1.17840;5.7440e+02;1.84;0.0697;839.0;32.20
10485069;FALSE POSITIVE;FALSE POSITIVE;;0.445277068;1.2962;3.53900;1.8670e+02;35.74;0.0120;2562.0;28.90
3233043;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.379463865;1.2460;0.86896;1.9733e+03;59.56;0.0099;3000.0;458.60
6579806;FALSE POSITIVE;FALSE POSITIVE;0.0000;9.880479780;1.0200;2.78458;1.8541e+04;23.60;0.0901;860.0;534.50
3560301;FALSE POSITIVE;FALSE POSITIVE;0.0000;4.648415600;0.9680;38.19390;1.2840e+02;5.06;0.0647;2259.0;91.70
4044005;FALSE POSITIVE;FALSE POSITIVE;0.0000;17.512014768;0.9940;1.82480;4.5117e+03;13.66;0.1320;804.0;322.30
11502218;CANDIDATE;CANDIDATE;0.0000;3.988602100;0.0600;1.73760;6.7350e+02;34.39;0.0622;3145.0;37.10
11180361;CANDIDATE;CANDIDATE;1.0000;0.533059312;1.2630;1.86210;1.4958e+03;133.56;0.0167;5862.0;179.60
5802246;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.525154153;1.2260;2.14410;7.4750e+02;23.61;0.0119;2073.0;116.10
6066403;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.303861044;1.2580;4.05410;5.9820e+02;27.85;0.0224;1610.0;140.60
6209637;FALSE POSITIVE;FALSE POSITIVE;;0.734524960;;6.70000;;;;;
5988031;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.555491760;1.2280;9.08300;1.1380e+02;23.35;0.0360;1312.0;24.30
7684873;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.947376671;2.6410;2.09110;4.3320e+02;403.59;0.0492;2404.0;62.30
8559644;CONFIRMED;CANDIDATE;1.0000;224.778935500;0.6520;11.18990;3.4875e+03;7.67;0.7456;333.0;235.70
2851100;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.890110752;0.2160;0.87740;3.2150e+02;1.25;0.0167;1372.0;19.60
3130300;FALSE POSITIVE;FALSE POSITIVE;0.0000;5.765733960;0.7080;2.92400;2.4800e+02;7.47;0.0745;1964.0;22.20
3240158;CONFIRMED;CANDIDATE;1.0000;7.426081230;0.0970;3.63790;4.4330e+02;2.47;0.0778;1037.0;37.50
3240158;CONFIRMED;CANDIDATE;0.9890;15.986893200;0.5330;4.15800;1.7850e+02;1.62;0.1297;803.0;10.90
3228959;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.730945890;1.1690;4.32000;2.5020e+02;17.12;0.0155;1922.0;37.50
3218908;CONFIRMED;CANDIDATE;1.0000;18.925372460;0.8060;3.98350;6.4090e+02;13.92;0.1694;1171.0;41.00
10341913;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.933749106;0.7360;4.25600;1.8620e+02;3.22;0.0201;2863.0;136.30
10480921;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.037440623;0.7150;3.44200;1.1860e+02;1.19;0.0312;1572.0;27.00
10287723;CANDIDATE;CANDIDATE;;129995.778400000;0.7127;9.40800;1.4749e+03;2.99;44.9892;25.0;35.70
10350571;CONFIRMED;CANDIDATE;0.9940;31.592580900;0.2830;13.56600;1.4510e+02;1.78;0.1967;688.0;25.50
10350571;CONFIRMED;CANDIDATE;0.9970;17.157236000;0.2380;11.28400;1.1040e+02;1.55;0.1309;844.0;23.60
3749365;CONFIRMED;CANDIDATE;0.9980;1.973760850;0.3370;1.82542;3.0222e+04;8.78;0.0250;753.0;1252.50
11013201;CANDIDATE;CANDIDATE;0.6320;13.118962443;0.0420;4.30450;3.7220e+02;8.25;0.1376;1768.0;267.40
11673674;FALSE POSITIVE;FALSE POSITIVE;0.0000;4.618767792;0.7660;5.99570;4.3991e+03;7.48;0.0531;1170.0;270.10
11013201;CANDIDATE;CANDIDATE;0.0000;7.821873280;0.0050;3.84170;4.2200e+01;2.78;0.0975;2101.0;37.20
9414417;CANDIDATE;CANDIDATE;0.9990;53.505761100;0.4600;10.56160;1.9560e+02;2.52;0.2934;675.0;71.20
3632418;CONFIRMED;CANDIDATE;1.0000;2.785821236;0.8930;3.55990;6.8900e+01;1.69;0.0408;1784.0;53.60
3441784;FALSE POSITIVE;FALSE POSITIVE;0.0000;52.569018670;1.1970;6.75070;2.6900e+04;78.54;0.3227;737.0;184.30
5820218;FALSE POSITIVE;FALSE POSITIVE;0.0000;3.411758679;1.2130;3.15800;5.7060e+02;14.71;0.0372;684.0;35.60
5876368;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.525426427;0.1130;1.08010;3.2460e+02;1.45;0.0122;2069.0;63.60
5809890;CONFIRMED;CANDIDATE;1.0000;1.269091415;0.4120;1.46470;3.4090e+02;1.41;0.0214;1331.0;73.50
5809890;CONFIRMED;CANDIDATE;1.0000;2.853133997;0.6980;1.46500;2.7710e+02;1.36;0.0367;1016.0;39.70
6131236;CONFIRMED;CANDIDATE;1.0000;6.796853530;0.6200;3.17020;3.9310e+02;2.01;0.0714;985.0;29.80
9048161;FALSE POSITIVE;FALSE POSITIVE;0.0000;8.667822346;1.2760;4.96580;2.1219e+03;67.37;0.0850;1303.0;187.60
3218908;CONFIRMED;CANDIDATE;0.9930;1.475323222;0.1360;2.31550;1.5490e+02;5.88;0.0309;2740.0;27.20
3218908;CONFIRMED;CANDIDATE;1.0000;4.152461180;0.6390;2.57550;2.2340e+02;7.62;0.0616;1941.0;24.50
3235672;FALSE POSITIVE;FALSE POSITIVE;;6.721078300;;7.46000;;;;;
2837111;CONFIRMED;CANDIDATE;0.9950;8.734885200;0.3140;4.49000;2.7070e+02;1.59;0.0843;890.0;24.80
3120276;FALSE POSITIVE;FALSE POSITIVE;0.0000;10.265476880;0.6900;3.73300;3.9960e+02;1.81;0.0909;770.0;20.10
2307199;CANDIDATE;CANDIDATE;0.7520;13.447179100;0.9630;3.04540;1.4282e+03;5.24;0.1109;848.0;105.30
3547091;FALSE POSITIVE;FALSE POSITIVE;0.0000;3.305577989;1.1450;2.59030;1.7971e+04;25.89;0.0399;1027.0;39.60
3869825;FALSE POSITIVE;FALSE POSITIVE;0.0000;4.800653901;0.7850;9.04190;1.5304e+04;16.91;0.0600;1347.0;298.00
3655332;FALSE POSITIVE;FALSE POSITIVE;0.0000;15.066499010;1.0180;5.98850;3.6348e+04;56.44;0.1206;932.0;154.60
4042026;FALSE POSITIVE;FALSE POSITIVE;0.0000;34.820081580;0.6630;11.17110;1.8848e+04;11.36;0.1894;459.0;882.60
3344419;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.651784374;1.2240;2.01410;2.7793e+03;33.65;0.0146;2090.0;195.20
11192141;FALSE POSITIVE;FALSE POSITIVE;1.0000;1.353771892;1.2030;7.01200;1.3491e+03;430.99;0.0234;4903.0;76.70
11494130;FALSE POSITIVE;FALSE POSITIVE;0.0000;18.954916330;1.2280;24.24900;8.6750e+02;71.39;0.1539;1139.0;249.30
5648449;FALSE POSITIVE;FALSE POSITIVE;0.0000;4.348866254;1.1870;3.27970;6.2560e+02;2436.69;0.0620;6421.0;56.30
12167361;FALSE POSITIVE;FALSE POSITIVE;0.0000;47.930945460;1.2720;2.68970;2.1444e+03;68.02;0.3108;905.0;221.10
8607720;FALSE POSITIVE;FALSE POSITIVE;;3.997514220;0.0303;3.68600;3.2800e+01;2.98;0.0548;2203.0;6.10
1433962;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.592633181;0.0030;5.56050;6.3310e+02;1.56;0.0232;1053.0;66.90
9032900;CONFIRMED;CANDIDATE;0.0000;67.592375400;0.7280;12.24900;4.1581e+03;12.10;0.3582;588.0;60.90
5956342;CONFIRMED;CANDIDATE;1.0000;17.029027860;0.2020;4.64500;5.6890e+02;2.54;0.1243;755.0;29.80
5956342;CONFIRMED;CANDIDATE;0.9450;6.846192360;0.0770;3.52900;2.4680e+02;1.67;0.0677;1022.0;17.70
5956342;CONFIRMED;CANDIDATE;0.7650;67.832163800;0.0270;7.35800;5.0780e+02;2.39;0.3123;476.0;15.50
5956342;CONFIRMED;CANDIDATE;0.8150;43.131214700;0.6700;3.19800;4.4780e+02;2.39;0.2309;554.0;11.80
5956656;CONFIRMED;CANDIDATE;0.9990;1.224866441;0.2860;1.70860;1.9600e+02;1.54;0.0219;1741.0;21.10
3109930;CONFIRMED;CANDIDATE;0.9310;37.810264900;0.0610;8.73300;5.7030e+02;2.33;0.2188;566.0;35.20
2854914;CONFIRMED;CANDIDATE;1.0000;25.934064060;0.0140;4.61420;4.1450e+02;2.48;0.1749;695.0;42.20
2854914;CONFIRMED;CANDIDATE;0.9120;83.446348500;0.0580;6.53600;5.0300e+02;2.73;0.3813;471.0;36.10
3337425;FALSE POSITIVE;FALSE POSITIVE;0.0000;7.047100320;1.1950;2.92600;4.0090e+02;25.20;0.0710;986.0;24.00
3116412;CONFIRMED;CANDIDATE;0.9890;12.992048530;0.0910;6.01750;2.7060e+02;2.03;0.1071;866.0;38.70
3865567;FALSE POSITIVE;FALSE POSITIVE;0.0000;11.116202110;0.9370;4.21100;4.8439e+03;8.96;0.0998;853.0;115.30
3544689;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.922861499;0.9430;3.57340;1.9162e+03;5.09;0.0306;1392.0;103.40
4037164;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.635445336;1.2530;1.85920;2.5474e+03;19.00;0.0119;1177.0;182.20
3443790;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.665784138;1.2700;1.89460;2.0062e+03;97.27;0.0306;2636.0;148.00
3966912;FALSE POSITIVE;FALSE POSITIVE;0.0000;55.663916700;1.2980;23.54600;3.4144e+03;34.14;0.2751;434.0;103.40
8394721;CONFIRMED;CANDIDATE;0.9940;52.090816270;0.0650;8.63880;2.8941e+03;7.14;0.2822;592.0;243.50
11607193;FALSE POSITIVE;FALSE POSITIVE;;7.154860800;0.9848;7.69400;7.8040e+02;7.41;0.0853;1482.0;24.20
1161345;CONFIRMED;CANDIDATE;0.7110;4.287466680;0.3740;1.56930;7.9010e+02;2.29;0.0501;942.0;19.40
10227501;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.002779769;0.2420;2.23100;2.6050e+02;1.42;0.0289;1311.0;22.20
2854698;CONFIRMED;CANDIDATE;1.0000;8.187394430;0.3770;3.04720;5.1760e+02;1.92;0.0745;782.0;38.40
2854698;CONFIRMED;CANDIDATE;0.8810;76.049816300;0.0150;7.15800;4.4590e+02;1.75;0.3290;372.0;17.40
8559644;CONFIRMED;CANDIDATE;1.0000;3.341799486;0.4260;2.92540;1.7820e+02;1.67;0.0451;1356.0;48.80
6032981;FALSE POSITIVE;FALSE POSITIVE;;3.322694800;0.4722;3.56800;7.8700e+01;15.33;0.0607;3859.0;8.60
5866099;FALSE POSITIVE;FALSE POSITIVE;0.0000;36.977088080;1.2460;4.73700;1.2699e+03;38.60;0.2077;602.0;59.20
5964985;FALSE POSITIVE;FALSE POSITIVE;;1.851409163;1.1117;10.23200;2.3250e+02;20.42;0.0312;2154.0;54.40
6066416;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.303859704;0.6740;2.82390;3.6700e+01;0.98;0.0239;2393.0;34.70
1996679;FALSE POSITIVE;FALSE POSITIVE;0.0000;145.562492600;1.2740;5.41260;2.9316e+03;40.15;0.5364;387.0;58.10
2849805;CONFIRMED;CANDIDATE;1.0000;3.749105745;0.9420;1.98260;1.8260e+02;1.68;0.0470;1160.0;38.00
3114811;CONFIRMED;CANDIDATE;1.0000;11.089566020;0.0200;6.28770;1.4810e+02;3.51;0.1114;1422.0;38.90
2853446;CANDIDATE;CANDIDATE;1.0000;7.372903440;0.9930;2.17200;2.0520e+02;2.67;0.0737;1004.0;19.10
3003992;FALSE POSITIVE;FALSE POSITIVE;0.0000;7.244761260;0.0400;2.31450;5.8000e+01;0.65;0.0700;837.0;27.20
3942446;CANDIDATE;CANDIDATE;1.0000;119.062488200;0.9680;3.11880;5.3723e+03;10.40;0.4328;366.0;71.60
3554031;CONFIRMED;CANDIDATE;1.0000;8.707983090;0.0630;2.49040;1.4196e+03;2.01;0.0695;543.0;28.10
3554031;CANDIDATE;CANDIDATE;0.0000;14.862307600;0.3240;3.16100;8.4000e+02;1.57;0.0993;454.0;14.40
3554031;CONFIRMED;CANDIDATE;0.9990;4.176342760;0.1420;2.33500;5.3150e+02;1.23;0.0426;694.0;14.90
